Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
January 31 2022,Fresno,CA,Passenger,1,0,1,150,151,0.66
January 31 2022,Goochland,VA,Passenger,3,2,5,148,153,3.27
January 31 2022,Grays Harbor,WA,Passenger,197,157,354,49374,49728,0.71
October 31 2022,Chelan,WA,Truck,8,0,8,22928,22936,0.03
October 31 2022,Clark,WA,Truck,31,0,31,81695,81726,0.04
October 31 2022,Cowlitz,WA,Passenger,379,181,560,70047,70607,0.79
October 31 2022,Danville,VA,Passenger,1,0,1,0,1,100
October 31 2022,Dorchester,SC,Passenger,1,0,1,37,38,2.63
October 31 2022,El Paso,TX,Passenger,2,0,2,291,293,0.68
October 31 2022,Fort Bend,TX,Passenger,1,0,1,21,22,4.55
October 31 2022,Garfield,WA,Truck,0,0,0,974,974,0
October 31 2022,Goochland,VA,Passenger,0,1,1,49,50,2
August 31 2022,Santa Cruz,CA,Passenger,1,0,1,20,21,4.76
August 31 2022,Sevier,AR,Passenger,0,1,1,0,1,100
August 31 2022,Snohomish,WA,Passenger,8931,2575,11506,530928,542434,2.12
August 31 2022,Spokane,WA,Passenger,1742,881,2623,324458,327081,0.8
August 31 2022,St. Clair,IL,Passenger,2,0,2,113,115,1.74
August 31 2022,St. Louis,MO,Passenger,1,0,1,57,58,1.72
August 31 2022,Wayne,NC,Passenger,1,0,1,27,28,3.57
August 31 2022,Yakima,WA,Truck,1,0,1,61317,61318,0
September 30 2022,Adams,WA,Truck,1,0,1,5398,5399,0.02
September 30 2022,Allen,IN,Passenger,1,0,1,11,12,8.33
September 30 2022,Anne Arundel,MD,Passenger,5,3,8,302,310,2.58
September 30 2022,Asotin,WA,Passenger,25,19,44,12593,12637,0.35
June 30 2021,Snohomish,WA,Passenger,5887,2045,7932,540522,548454,1.45
June 30 2021,Wahkiakum,WA,Passenger,15,8,23,3109,3132,0.73
June 30 2021,Williams,ND,Passenger,0,1,1,7,8,12.5
July 31 2021,Allen,IN,Passenger,1,0,1,14,15,6.67
July 31 2021,Asotin,WA,Passenger,21,17,38,12716,12754,0.3
March 31 2021,Bell,TX,Passenger,0,1,1,394,395,0.25
March 31 2021,Clackamas,OR,Passenger,3,0,3,170,173,1.73
March 31 2021,Clallam,WA,Truck,1,0,1,21958,21959,0
March 31 2021,Cumberland,NC,Passenger,0,2,2,446,448,0.45
January 31 2022,Wilson,NC,Passenger,1,0,1,0,1,100
January 31 2022,Yakima,WA,Truck,0,0,0,61629,61629,0
February 28 2022,Benton,WA,Passenger,665,453,1118,135890,137008,0.82
February 28 2022,Benton,WA,Truck,0,0,0,43659,43659,0
February 28 2022,Chelan,WA,Truck,0,0,0,23079,23079,0
February 28 2022,Clark,WA,Truck,2,0,2,83779,83781,0
February 28 2022,Columbia,GA,Passenger,0,1,1,96,97,1.03
February 28 2022,Coryell,TX,Passenger,1,0,1,99,100,1
February 28 2022,Cowlitz,WA,Truck,0,1,1,28917,28918,0
October 31 2022,Harris,TX,Passenger,1,0,1,110,111,0.9
October 31 2022,Honolulu,HI,Passenger,2,2,4,271,275,1.45
October 31 2022,Jefferson,WA,Truck,5,0,5,9339,9344,0.05
September 30 2022,Clark,WA,Truck,19,0,19,82058,82077,0.02
September 30 2022,Danville,VA,Passenger,1,0,1,0,1,100
September 30 2022,Douglas,WA,Truck,1,0,1,12741,12742,0.01
September 30 2022,El Paso,CO,Passenger,3,1,4,515,519,0.77
September 30 2022,El Paso,TX,Passenger,2,0,2,297,299,0.67
February 28 2022,Houston,GA,Passenger,1,0,1,34,35,2.86
February 28 2022,King,WA,Passenger,37237,10452,47689,1355708,1403397,3.4
February 28 2022,Kings,NY,Passenger,1,0,1,60,61,1.64
February 28 2022,Kittitas,WA,Passenger,219,73,292,29787,30079,0.97
February 28 2022,Kittitas,WA,Truck,0,0,0,14754,14754,0
February 28 2022,Larimer,CO,Passenger,1,0,1,42,43,2.33
February 28 2022,Lincoln,WA,Passenger,7,17,24,7689,7713,0.31
December 31 2021,Plaquemines,LA,Passenger,0,1,1,14,15,6.67
December 31 2021,Powhatan,VA,Passenger,1,0,1,1,2,50
December 31 2021,Ray,MO,Passenger,0,1,1,1,2,50
December 31 2021,Richmond,GA,Passenger,0,1,1,71,72,1.39
December 31 2021,San Joaquin,CA,Passenger,0,1,1,92,93,1.08
December 31 2021,Skagit,WA,Truck,1,0,1,32713,32714,0
December 31 2021,Snohomish,WA,Truck,2,0,2,125493,125495,0
December 31 2021,Spartanburg,SC,Passenger,0,1,1,41,42,2.38
December 31 2021,Spokane,WA,Truck,0,0,0,102852,102852,0
December 31 2021,Suffolk,MA,Passenger,0,2,2,28,30,6.67
December 31 2021,Tarrant,TX,Passenger,1,0,1,111,112,0.89
December 31 2021,Whatcom,WA,Passenger,1645,672,2317,150071,152388,1.52
December 31 2021,Whatcom,WA,Truck,4,0,4,43712,43716,0.01
December 31 2021,Wichita,TX,Passenger,1,0,1,38,39,2.56
December 31 2021,Wood,OH,Passenger,0,1,1,5,6,16.67
January 31 2022,Hamilton,IN,Passenger,2,0,2,21,23,8.7
January 31 2022,Hamilton,OH,Passenger,1,0,1,30,31,3.23
January 31 2022,Harris,TX,Passenger,1,0,1,151,152,0.66
January 31 2022,Jefferson,NY,Passenger,0,1,1,189,190,0.53
January 31 2022,Lake,IL,Passenger,4,0,4,157,161,2.48
January 31 2022,Leavenworth,KS,Passenger,1,1,2,112,114,1.75
January 31 2022,Lewis,WA,Passenger,213,165,378,59526,59904,0.63
January 31 2022,Lewis,WA,Truck,0,0,0,26671,26671,0
January 31 2022,Los Angeles,CA,Passenger,8,6,14,786,800,1.75
January 31 2022,Maricopa,AZ,Passenger,6,3,9,907,916,0.98
September 30 2022,Garfield,WA,Truck,0,0,0,968,968,0
September 30 2022,Kitsap,WA,Truck,23,0,23,53226,53249,0.04
September 30 2022,Lake,FL,Passenger,1,0,1,15,16,6.25
July 31 2021,Denver,CO,Passenger,1,0,1,107,108,0.93
July 31 2021,Douglas,WA,Truck,0,0,0,12699,12699,0
July 31 2021,Douglas,WI,Passenger,1,0,1,2,3,33.33
July 31 2021,El Dorado,CA,Passenger,1,0,1,31,32,3.12
July 31 2021,El Paso,CO,Passenger,3,0,3,649,652,0.46
July 31 2021,El Paso,TX,Passenger,3,0,3,366,369,0.81
October 31 2022,Multnomah,OR,Passenger,0,2,2,405,407,0.49
October 31 2022,Nassau,NY,Passenger,1,0,1,17,18,5.56
October 31 2022,Newport,RI,Passenger,1,0,1,67,68,1.47
October 31 2022,Okanogan,WA,Passenger,96,48,144,26125,26269,0.55
October 31 2022,Penobscot,ME,Passenger,0,1,1,8,9,11.11
October 31 2022,Queens,NY,Passenger,1,0,1,30,31,3.23
October 31 2022,Saratoga,NY,Passenger,1,0,1,32,33,3.03
October 31 2022,Skamania,WA,Truck,0,0,0,3871,3871,0
October 31 2022,St. Mary's,MD,Passenger,1,0,1,156,157,0.64
October 31 2022,Stevens,WA,Truck,2,0,2,18784,18786,0.01
February 28 2022,Danville,VA,Passenger,1,0,1,0,1,100
February 28 2022,Douglas,WA,Truck,0,0,0,12689,12689,0
February 28 2022,El Paso,TX,Passenger,2,0,2,344,346,0.58
February 28 2022,Goochland,VA,Passenger,3,2,5,142,147,3.4
February 28 2022,Grant,WA,Passenger,142,98,240,66818,67058,0.36
February 28 2022,Greene,MO,Passenger,0,1,1,23,24,4.17
February 28 2022,Island,WA,Truck,1,0,1,21509,21510,0
February 28 2022,Jefferson,NY,Passenger,0,1,1,189,190,0.53
March 31 2021,Deschutes,OR,Passenger,1,0,1,115,116,0.86
March 31 2021,Ferry,WA,Truck,0,0,0,3623,3623,0
March 31 2021,Grays Harbor,WA,Passenger,150,131,281,49040,49321,0.57
March 31 2021,Hamilton,IN,Passenger,2,0,2,35,37,5.41
March 31 2021,Harris,TX,Passenger,1,1,2,196,198,1.01
September 30 2022,Owyhee,ID,Passenger,1,0,1,3,4,25
September 30 2022,Penobscot,ME,Passenger,0,1,1,8,9,11.11
September 30 2022,Polk,OR,Passenger,0,1,1,17,18,5.56
September 30 2022,Queens,NY,Passenger,1,0,1,33,34,2.94
February 28 2022,Montgomery,PA,Passenger,2,0,2,22,24,8.33
February 28 2022,Montgomery,TN,Passenger,1,0,1,196,197,0.51
February 28 2022,Okanogan,WA,Passenger,74,47,121,26490,26611,0.45
February 28 2022,Okanogan,WA,Truck,0,0,0,16719,16719,0
February 28 2022,Owyhee,ID,Passenger,1,0,1,2,3,33.33
February 28 2022,Pennington,SD,Passenger,2,0,2,29,31,6.45
February 28 2022,Penobscot,ME,Passenger,0,1,1,6,7,14.29
February 28 2022,Platte,MO,Passenger,1,0,1,17,18,5.56
February 28 2022,Queens,NY,Passenger,1,0,1,44,45,2.22
February 28 2022,Sacramento,CA,Passenger,1,0,1,196,197,0.51
February 28 2022,Santa Clara,CA,Passenger,6,1,7,220,227,3.08
February 28 2022,Sarpy,NE,Passenger,1,0,1,50,51,1.96
February 28 2022,Sonoma,CA,Passenger,0,1,1,67,68,1.47
January 31 2022,Adams,WA,Passenger,17,14,31,13044,13075,0.24
January 31 2022,Alexandria,VA,Passenger,2,0,2,117,119,1.68
January 31 2022,Baltimore,MD,Passenger,1,0,1,76,77,1.3
January 31 2022,Bartow,GA,Passenger,0,1,1,2,3,33.33
January 31 2022,Boulder,CO,Passenger,1,1,2,33,35,5.71
January 31 2022,Burlington,NJ,Passenger,0,1,1,118,119,0.84
January 31 2022,Cape May,NJ,Passenger,0,1,1,8,9,11.11
January 31 2022,Clark,NV,Passenger,4,3,7,529,536,1.31
January 31 2022,Dallas,TX,Passenger,1,0,1,129,130,0.77
January 31 2022,Mason,WA,Passenger,271,159,430,47801,48231,0.89
January 31 2022,Mason,WA,Truck,0,0,0,21196,21196,0
January 31 2022,Newport,RI,Passenger,1,0,1,74,75,1.33
January 31 2022,Norfolk,VA,Passenger,3,3,6,305,311,1.93
January 31 2022,Nueces,TX,Passenger,1,0,1,59,60,1.67
January 31 2022,Plaquemines,LA,Passenger,0,1,1,14,15,6.67
January 31 2022,Ray,MO,Passenger,0,1,1,1,2,50
January 31 2022,San Bernardino,CA,Passenger,1,1,2,342,344,0.58
January 31 2022,San Luis Obispo,CA,Passenger,1,0,1,53,54,1.85
January 31 2022,Santa Cruz,CA,Passenger,1,0,1,23,24,4.17
January 31 2022,Sarasota,FL,Passenger,2,0,2,27,29,6.9
January 31 2022,Saratoga,NY,Passenger,1,0,1,35,36,2.78
September 30 2022,Stevens,WA,Truck,1,0,1,18871,18872,0.01
September 30 2022,Whitman,WA,Truck,2,0,2,8584,8586,0.02
September 30 2022,Williamson,TX,Passenger,0,1,1,60,61,1.64
October 31 2022,Allegheny,PA,Passenger,1,1,2,41,43,4.65
February 28 2022,Lake,FL,Passenger,1,0,1,21,22,4.55
February 28 2022,Mason,WA,Truck,0,0,0,21193,21193,0
February 28 2022,Monterey,CA,Passenger,0,1,1,133,134,0.75
February 28 2022,New York,NY,Passenger,1,0,1,39,40,2.5
February 28 2022,Pierce,WA,Truck,2,0,2,144177,144179,0
October 31 2022,Wahkiakum,WA,Truck,1,0,1,1791,1792,0.06
October 31 2022,Walla Walla,WA,Truck,3,0,3,13878,13881,0.02
October 31 2022,Whitman,WA,Truck,3,0,3,8575,8578,0.03
October 31 2022,Williamson,TX,Passenger,0,1,1,55,56,1.79
November 30 2022,Alexandria,VA,Passenger,4,2,6,103,109,5.5
November 30 2022,Asotin,WA,Truck,0,0,0,6650,6650,0
November 30 2022,Beaufort,SC,Passenger,1,0,1,18,19,5.26
February 28 2022,Suffolk,VA,Passenger,1,0,1,114,115,0.87
February 28 2022,Ventura,CA,Passenger,2,0,2,239,241,0.83
February 28 2022,Virginia Beach,VA,Passenger,2,0,2,544,546,0.37
February 28 2022,Walla Walla,WA,Truck,0,0,0,14079,14079,0
February 28 2022,Washington,MD,Passenger,2,0,2,12,14,14.29
February 28 2022,Whitman,WA,Truck,0,0,0,8585,8585,0
February 28 2022,Williamson,TX,Passenger,1,1,2,78,80,2.5
March 31 2022,Adams,CO,Passenger,1,0,1,35,36,2.78
March 31 2022,Allegheny,PA,Passenger,1,1,2,48,50,4
March 31 2022,Arlington,VA,Passenger,1,0,1,120,121,0.83
January 31 2022,Dorchester,SC,Passenger,1,0,1,56,57,1.75
January 31 2022,Duval,FL,Passenger,0,2,2,285,287,0.7
January 31 2022,Ferry,WA,Passenger,14,3,17,4437,4454,0.38
January 31 2022,Fort Bend,TX,Passenger,1,0,1,28,29,3.45
January 31 2022,Galveston,TX,Passenger,0,1,1,17,18,5.56
January 31 2022,Grant,WA,Truck,0,0,0,28007,28007,0
January 31 2022,Harnett,NC,Passenger,0,1,1,146,147,0.68
January 31 2022,Honolulu,HI,Passenger,4,3,7,335,342,2.05
January 31 2022,Howard,IN,Passenger,0,1,1,6,7,14.29
January 31 2022,Howard,MD,Passenger,0,1,1,52,53,1.89
November 30 2022,Collin,TX,Passenger,1,0,1,53,54,1.85
November 30 2022,Cowlitz,WA,Passenger,387,184,571,69818,70389,0.81
November 30 2022,Dallas,TX,Passenger,1,0,1,79,80,1.25
November 30 2022,Galveston,TX,Passenger,0,1,1,12,13,7.69
November 30 2022,Hamilton,OH,Passenger,1,0,1,26,27,3.7
November 30 2022,Harris,TX,Passenger,1,0,1,107,108,0.93
February 28 2022,Pinellas,FL,Passenger,0,1,1,72,73,1.37
February 28 2022,Powhatan,VA,Passenger,1,0,1,1,2,50
February 28 2022,Ray,MO,Passenger,0,1,1,1,2,50
February 28 2022,Richmond,GA,Passenger,0,1,1,70,71,1.41
February 28 2022,Saratoga,NY,Passenger,1,0,1,35,36,2.78
February 28 2022,Skagit,WA,Truck,1,0,1,32650,32651,0
February 28 2022,Spartanburg,SC,Passenger,0,1,1,38,39,2.56
February 28 2022,Stevens,WA,Truck,0,0,0,18977,18977,0
February 28 2022,Suffolk,MA,Passenger,0,2,2,26,28,7.14
February 28 2022,Tarrant,TX,Passenger,1,0,1,109,110,0.91
February 28 2022,Vigo,IN,Passenger,1,0,1,4,5,20
February 28 2022,Wahkiakum,WA,Truck,0,0,0,1817,1817,0
October 31 2022,Carroll,NH,Passenger,0,1,1,5,6,16.67
October 31 2022,Clackamas,OR,Passenger,1,0,1,118,119,0.84
October 31 2022,Columbia,WA,Passenger,8,1,9,2427,2436,0.37
October 31 2022,Cook,IL,Passenger,1,0,1,136,137,0.73
October 31 2022,Cumberland,NC,Passenger,1,2,3,326,329,0.91
October 31 2022,Cumberland,PA,Passenger,1,0,1,38,39,2.56
October 31 2022,Douglas,NE,Passenger,2,2,4,33,37,10.81
October 31 2022,Fairbanks North Star,AK,Passenger,0,1,1,64,65,1.54
October 31 2022,Ferry,WA,Truck,0,0,0,3561,3561,0
October 31 2022,Franklin,WA,Passenger,240,113,353,61552,61905,0.57
January 31 2022,Jefferson,WA,Truck,0,0,0,9573,9573,0
January 31 2022,Larimer,CO,Passenger,1,0,1,42,43,2.33
January 31 2022,Multnomah,OR,Passenger,1,4,5,547,552,0.91
January 31 2022,Nassau,NY,Passenger,2,0,2,23,25,8
March 31 2021,Jefferson,WA,Truck,0,0,0,9590,9590,0
March 31 2021,Jones,GA,Passenger,1,0,1,1,2,50
March 31 2021,Lake,IL,Passenger,3,0,3,159,162,1.85
March 31 2021,Manassas,VA,Passenger,0,1,1,5,6,16.67
March 31 2021,Maricopa,AZ,Passenger,5,4,9,1144,1153,0.78
March 31 2021,Mason,WA,Passenger,185,135,320,47913,48233,0.66
March 31 2021,Montgomery,TX,Passenger,1,1,2,41,43,4.65
March 31 2021,Newport,RI,Passenger,1,0,1,80,81,1.23
July 31 2021,Garfield,WA,Truck,0,0,0,1003,1003,0
July 31 2021,Jefferson,WA,Passenger,339,183,522,24899,25421,2.05
July 31 2021,King,WA,Truck,5,1,6,184402,184408,0
July 31 2021,Lake,FL,Passenger,1,0,1,21,22,4.55
July 31 2021,Lincoln,WA,Passenger,6,15,21,7727,7748,0.27
March 31 2022,Benton,WA,Truck,1,0,1,43634,43635,0
March 31 2022,Carson City,NV,Passenger,1,0,1,7,8,12.5
March 31 2022,Charleston,SC,Passenger,2,0,2,63,65,3.08
March 31 2022,Clark,WA,Passenger,3748,1655,5403,318539,323942,1.67
March 31 2022,Columbia,GA,Passenger,0,1,1,95,96,1.04
March 31 2022,Coryell,TX,Passenger,1,0,1,97,98,1.02
March 31 2022,Cumberland,NC,Passenger,1,2,3,375,378,0.79
March 31 2022,District of Columbia,DC,Passenger,4,1,5,179,184,2.72
March 31 2022,Douglas,NE,Passenger,1,2,3,47,50,6
November 30 2022,Hoke,NC,Passenger,1,0,1,56,57,1.75
November 30 2022,Island,WA,Passenger,916,392,1308,61362,62670,2.09
November 30 2022,Jackson,OK,Passenger,0,1,1,26,27,3.7
November 30 2022,Jefferson,WA,Truck,6,0,6,9311,9317,0.06
November 30 2022,Kern,CA,Passenger,1,1,2,170,172,1.16
November 30 2022,Mason,WA,Passenger,358,188,546,46715,47261,1.16
November 30 2022,Newport,RI,Passenger,1,0,1,67,68,1.47
January 31 2022,Snohomish,WA,Passenger,7225,2273,9498,536891,546389,1.74
January 31 2022,Snohomish,WA,Truck,3,0,3,125355,125358,0
January 31 2022,Spartanburg,SC,Passenger,0,1,1,41,42,2.38
January 31 2022,St. Tammany,LA,Passenger,1,0,1,38,39,2.56
January 31 2022,Vigo,IN,Passenger,1,0,1,4,5,20
January 31 2022,Wahkiakum,WA,Passenger,17,11,28,3075,3103,0.9
January 31 2022,Wahkiakum,WA,Truck,0,0,0,1818,1818,0
February 28 2022,Adams,WA,Passenger,17,14,31,13022,13053,0.24
February 28 2022,Adams,WA,Truck,0,0,0,5457,5457,0
February 28 2022,Alameda,CA,Passenger,4,0,4,195,199,2.01
February 28 2022,Albemarle,VA,Passenger,1,0,1,17,18,5.56
February 28 2022,Anne Arundel,MD,Passenger,5,3,8,351,359,2.23
February 28 2022,Whatcom,WA,Truck,4,0,4,43631,43635,0.01
March 31 2022,Adams,WA,Passenger,16,11,27,12986,13013,0.21
March 31 2022,Baltimore,MD,Passenger,1,0,1,74,75,1.33
March 31 2022,Bartow,GA,Passenger,0,1,1,2,3,33.33
March 31 2022,Bell,TX,Passenger,1,1,2,323,325,0.62
March 31 2022,Boulder,CO,Passenger,1,0,1,32,33,3.03
March 31 2022,Burlington,NJ,Passenger,0,1,1,114,115,0.87
March 31 2022,Cape May,NJ,Passenger,0,1,1,8,9,11.11
March 31 2022,Clackamas,OR,Passenger,2,0,2,146,148,1.35
July 31 2021,Missoula,MT,Passenger,1,0,1,47,48,2.08
July 31 2021,Montgomery,PA,Passenger,1,0,1,25,26,3.85
July 31 2021,Owyhee,ID,Passenger,1,0,1,2,3,33.33
July 31 2021,Pacific,WA,Passenger,46,53,99,16032,16131,0.61
July 31 2021,Pennington,SD,Passenger,1,0,1,30,31,3.23
July 31 2021,Penobscot,ME,Passenger,0,1,1,8,9,11.11
July 31 2021,Prince William,VA,Passenger,1,1,2,201,203,0.99
July 31 2021,Queens,NY,Passenger,2,0,2,45,47,4.26
July 31 2021,Rockingham,NH,Passenger,1,0,1,22,23,4.35
February 28 2022,Asotin,WA,Truck,0,0,0,6743,6743,0
February 28 2022,Baltimore,MD,Passenger,1,0,1,74,75,1.33
February 28 2022,Carroll,MD,Passenger,0,1,1,10,11,9.09
February 28 2022,DuPage,IL,Passenger,1,0,1,45,46,2.17
February 28 2022,Erie,NY,Passenger,1,0,1,23,24,4.17
January 31 2022,Okanogan,WA,Passenger,70,47,117,26549,26666,0.44
January 31 2022,Oldham,KY,Passenger,0,1,1,4,5,20
January 31 2022,Rockdale,GA,Passenger,1,0,1,7,8,12.5
January 31 2022,Sacramento,CA,Passenger,1,0,1,199,200,0.5
January 31 2022,San Francisco,CA,Passenger,0,1,1,69,70,1.43
January 31 2022,Skamania,WA,Truck,0,0,0,3989,3989,0
January 31 2022,St. Mary's,MD,Passenger,1,0,1,191,192,0.52
January 31 2022,Thurston,WA,Truck,3,0,3,55986,55989,0.01
March 31 2021,Orange,FL,Passenger,1,0,1,112,113,0.88
March 31 2021,Pacific,WA,Truck,0,0,0,7884,7884,0
March 31 2021,Plaquemines,LA,Passenger,0,1,1,13,14,7.14
March 31 2021,Saginaw,MI,Passenger,2,0,2,10,12,16.67
March 31 2021,Sedgwick,KS,Passenger,1,1,2,84,86,2.33
March 31 2021,Snohomish,WA,Truck,1,0,1,125969,125970,0
March 31 2021,St. Mary's,MD,Passenger,1,0,1,206,207,0.48
March 31 2021,Thurston,WA,Passenger,1433,826,2259,197576,199835,1.13
July 31 2021,Rogers,OK,Passenger,1,0,1,4,5,20
July 31 2021,Sonoma,CA,Passenger,0,1,1,71,72,1.39
July 31 2021,St. Louis,MO,Passenger,1,0,1,78,79,1.27
July 31 2021,Stevens,WA,Truck,0,0,0,18923,18923,0
July 31 2021,Washington,MD,Passenger,2,0,2,11,13,15.38
July 31 2021,Whitman,WA,Truck,0,0,0,8593,8593,0
July 31 2021,Wichita,TX,Passenger,1,0,1,37,38,2.63
July 31 2021,Williamson,TX,Passenger,0,1,1,94,95,1.05
October 31 2022,Grays Harbor,WA,Passenger,229,164,393,48543,48936,0.8
October 31 2022,Hennepin,MN,Passenger,1,0,1,39,40,2.5
October 31 2022,Kittitas,WA,Passenger,288,94,382,29388,29770,1.28
October 31 2022,Klickitat,WA,Passenger,113,52,165,15030,15195,1.09
October 31 2022,Lewis,WA,Truck,2,0,2,26233,26235,0.01
October 31 2022,Lincoln,WA,Passenger,12,16,28,7707,7735,0.36
October 31 2022,Los Angeles,CA,Passenger,5,5,10,640,650,1.54
October 31 2022,Maricopa,AZ,Passenger,6,2,8,605,613,1.31
October 31 2022,Monroe,FL,Passenger,0,1,1,34,35,2.86
March 31 2022,Fresno,CA,Passenger,1,0,1,142,143,0.7
March 31 2022,Goochland,VA,Passenger,3,2,5,127,132,3.79
March 31 2022,Grays Harbor,WA,Passenger,205,156,361,49338,49699,0.73
March 31 2022,Hamilton,IN,Passenger,1,0,1,21,22,4.55
March 31 2022,Hamilton,OH,Passenger,1,0,1,30,31,3.23
March 31 2022,Harris,TX,Passenger,1,0,1,137,138,0.72
March 31 2022,Jefferson,NY,Passenger,0,1,1,189,190,0.53
March 31 2022,Lake,IL,Passenger,4,0,4,151,155,2.58
March 31 2022,Leavenworth,KS,Passenger,1,1,2,108,110,1.82
March 31 2022,Lewis,WA,Passenger,226,164,390,59508,59898,0.65
March 31 2022,Lewis,WA,Truck,0,0,0,26536,26536,0
March 31 2021,Wahkiakum,WA,Truck,0,0,0,1788,1788,0
March 31 2021,Washington,OR,Passenger,1,0,1,370,371,0.27
March 31 2021,Washoe,NV,Passenger,1,0,1,86,87,1.15
April 30 2021,Anchorage,AK,Passenger,1,0,1,141,142,0.7
March 31 2022,Contra Costa,CA,Passenger,0,3,3,273,276,1.09
March 31 2022,Cook,IL,Passenger,2,0,2,169,171,1.17
March 31 2022,DeKalb,GA,Passenger,1,0,1,42,43,2.33
March 31 2022,Duval,FL,Passenger,0,2,2,269,271,0.74
March 31 2022,Ferry,WA,Passenger,17,3,20,4431,4451,0.45
March 31 2022,Ferry,WA,Truck,0,0,0,3571,3571,0
March 31 2022,Franklin,WA,Passenger,178,106,284,62117,62401,0.46
March 31 2022,Grant,WA,Truck,0,0,0,28056,28056,0
November 30 2022,Pacific,WA,Truck,1,0,1,7827,7828,0.01
November 30 2022,Pend Oreille,WA,Truck,0,0,0,5542,5542,0
November 30 2022,Pierce,WA,Passenger,5977,2452,8429,536807,545236,1.55
November 30 2022,Placer,CA,Passenger,1,0,1,49,50,2
November 30 2022,Portsmouth,VA,Passenger,0,1,1,58,59,1.69
November 30 2022,Rockdale,GA,Passenger,1,0,1,6,7,14.29
November 30 2022,San Juan,WA,Truck,7,0,7,5889,5896,0.12
November 30 2022,Santa Barbara,CA,Passenger,1,0,1,61,62,1.61
November 30 2022,Sarpy,NE,Passenger,1,0,1,42,43,2.33
November 30 2022,Skagit,WA,Passenger,906,350,1256,88881,90137,1.39
November 30 2022,Skamania,WA,Truck,0,0,0,3856,3856,0
November 30 2022,St. Mary's,MD,Passenger,1,0,1,155,156,0.64
August 31 2021,Allegheny,PA,Passenger,1,1,2,56,58,3.45
August 31 2021,Benton,WA,Truck,0,0,0,43619,43619,0
August 31 2021,Carroll,NH,Passenger,0,1,1,5,6,16.67
August 31 2021,Carson City,NV,Passenger,1,0,1,11,12,8.33
August 31 2021,Clark,WA,Truck,0,0,0,84193,84193,0
January 31 2022,Wake,NC,Passenger,1,0,1,97,98,1.02
January 31 2022,Walla Walla,WA,Passenger,146,89,235,36305,36540,0.64
January 31 2022,Walla Walla,WA,Truck,0,0,0,14110,14110,0
January 31 2022,Whitman,WA,Passenger,69,58,127,21996,22123,0.57
January 31 2022,Williams,ND,Passenger,0,1,1,8,9,11.11
April 30 2021,Bexar,TX,Passenger,4,5,9,518,527,1.71
April 30 2021,Chesapeake,VA,Passenger,0,3,3,394,397,0.76
April 30 2021,DeKalb,GA,Passenger,1,0,1,59,60,1.67
February 28 2022,Essex,NJ,Passenger,1,0,1,9,10,10
February 28 2022,Franklin,WA,Passenger,174,102,276,62101,62377,0.44
February 28 2022,Franklin,WA,Truck,0,0,0,20931,20931,0
February 28 2022,Garfield,WA,Passenger,0,3,3,1354,1357,0.22
February 28 2022,Honolulu,HI,Passenger,4,3,7,329,336,2.08
February 28 2022,Howard,MD,Passenger,0,1,1,53,54,1.85
February 28 2022,Kern,CA,Passenger,0,1,1,187,188,0.53
February 28 2022,Kitsap,WA,Passenger,2230,981,3211,179931,183142,1.75
February 28 2022,Klamath,OR,Passenger,1,0,1,24,25,4
March 31 2022,Hennepin,MN,Passenger,3,0,3,59,62,4.84
March 31 2022,Hillsborough,FL,Passenger,0,2,2,113,115,1.74
March 31 2022,Howard,IN,Passenger,0,1,1,6,7,14.29
March 31 2022,Howard,MD,Passenger,0,1,1,53,54,1.85
March 31 2022,Kittitas,WA,Passenger,226,75,301,29806,30107,1
March 31 2022,Larimer,CO,Passenger,1,0,1,43,44,2.27
March 31 2022,Los Angeles,CA,Passenger,6,6,12,757,769,1.56
March 31 2022,Maricopa,AZ,Passenger,6,3,9,844,853,1.06
March 31 2022,Mason,WA,Passenger,285,169,454,47675,48129,0.94
March 31 2022,Mason,WA,Truck,0,0,0,21184,21184,0
March 31 2022,Moore,NC,Passenger,0,1,1,120,121,0.83
